../../data/studio21_generated/competition/2173/report.txt,expert.txt,38.99,41.79
../../data/studio21_generated/competition/2226/report.txt,expert.txt,14.76,14.43
../../data/studio21_generated/competition/2333/report.txt,expert.txt,35.39,38.51
../../data/studio21_generated/competition/2356/report.txt,expert.txt,6.08,5.49
../../data/studio21_generated/competition/2204/report.txt,expert.txt,18.06,21.45
../../data/studio21_generated/competition/2296/report.txt,expert.txt,18.26,17.76
../../data/studio21_generated/competition/2099/report.txt,expert.txt,12.23,18.10
../../data/studio21_generated/competition/2080/report.txt,expert.txt,33.94,36.11
../../data/studio21_generated/competition/2075/report.txt,expert.txt,26.98,28.11
../../data/studio21_generated/competition/2262/report.txt,expert.txt,29.79,25.51
../../data/studio21_generated/competition/2210/report.txt,expert.txt,26.88,24.89
../../data/studio21_generated/competition/2164/report.txt,expert.txt,4.29,5.74
../../data/studio21_generated/competition/2282/report.txt,expert.txt,30.50,32.36
../../data/studio21_generated/competition/2283/report.txt,expert.txt,20.79,23.70
../../data/studio21_generated/competition/2324/report.txt,expert.txt,33.33,43.12
../../data/studio21_generated/competition/2317/report.txt,expert.txt,20.48,21.20
../../data/studio21_generated/competition/2083/report.txt,expert.txt,21.98,28.71
../../data/studio21_generated/competition/2150/report.txt,expert.txt,49.75,52.50
../../data/studio21_generated/competition/2153/report.txt,expert.txt,9.52,12.17
../../data/studio21_generated/competition/2062/report.txt,expert.txt,4.33,7.83
../../data/studio21_generated/competition/2011/report.txt,expert.txt,49.77,50.68
../../data/studio21_generated/competition/2291/report.txt,expert.txt,48.58,39.74
../../data/studio21_generated/competition/2260/report.txt,expert.txt,21.13,23.27
../../data/studio21_generated/competition/2163/report.txt,expert.txt,16.03,18.35
../../data/studio21_generated/competition/2191/report.txt,expert.txt,6.10,3.31
../../data/studio21_generated/competition/2243/report.txt,expert.txt,37.68,39.65
../../data/studio21_generated/competition/2056/report.txt,expert.txt,13.38,13.53
../../data/studio21_generated/competition/2095/report.txt,expert.txt,36.12,37.47
../../data/studio21_generated/competition/2082/report.txt,expert.txt,11.96,13.45
../../data/studio21_generated/competition/2297/report.txt,expert.txt,43.35,45.47
../../data/studio21_generated/competition/2287/report.txt,expert.txt,34.05,31.22
../../data/studio21_generated/competition/2264/report.txt,expert.txt,66.56,64.42
../../data/studio21_generated/competition/2233/report.txt,expert.txt,24.00,26.33
../../data/studio21_generated/competition/2052/report.txt,expert.txt,18.02,19.09
../../data/studio21_generated/competition/2141/report.txt,expert.txt,10.23,11.70
../../data/studio21_generated/competition/2061/report.txt,expert.txt,50.14,49.02
../../data/studio21_generated/competition/2228/report.txt,expert.txt,6.31,8.21
../../data/studio21_generated/competition/2351/report.txt,expert.txt,48.76,51.71
../../data/studio21_generated/competition/2302/report.txt,expert.txt,24.54,23.36
../../data/studio21_generated/competition/2246/report.txt,expert.txt,13.41,13.10
../../data/studio21_generated/competition/2298/report.txt,expert.txt,61.99,62.52
../../data/studio21_generated/competition/2028/report.txt,expert.txt,55.72,55.97
../../data/studio21_generated/competition/2107/report.txt,expert.txt,51.90,50.83
../../data/studio21_generated/competition/2105/report.txt,expert.txt,0.76,2.26
../../data/studio21_generated/competition/2055/report.txt,expert.txt,26.27,25.98
../../data/studio21_generated/competition/2184/report.txt,expert.txt,38.46,39.64
../../data/studio21_generated/competition/2158/report.txt,expert.txt,6.96,7.35
../../data/studio21_generated/competition/2332/report.txt,expert.txt,19.55,20.61
../../data/studio21_generated/competition/2018/report.txt,expert.txt,21.60,24.07
../../data/studio21_generated/competition/2268/report.txt,expert.txt,41.81,39.66
../../data/studio21_generated/competition/2209/report.txt,expert.txt,23.31,24.38
../../data/studio21_generated/competition/2241/report.txt,expert.txt,48.18,52.06
../../data/studio21_generated/competition/2106/report.txt,expert.txt,10.03,12.91
../../data/studio21_generated/competition/2059/report.txt,expert.txt,18.39,18.00
../../data/studio21_generated/competition/2208/report.txt,expert.txt,14.59,15.45
../../data/studio21_generated/competition/2085/report.txt,expert.txt,6.59,7.02
../../data/studio21_generated/competition/2067/report.txt,expert.txt,56.57,58.54
../../data/studio21_generated/competition/2277/report.txt,expert.txt,21.10,21.14
../../data/studio21_generated/competition/2303/report.txt,expert.txt,43.73,42.20
../../data/studio21_generated/competition/2186/report.txt,expert.txt,1.41,2.24
../../data/studio21_generated/competition/2123/report.txt,expert.txt,25.53,24.05
../../data/studio21_generated/competition/2115/report.txt,expert.txt,12.65,14.17
../../data/studio21_generated/competition/2109/report.txt,expert.txt,25.00,28.20
../../data/studio21_generated/competition/2360/report.txt,expert.txt,-7.67,-7.02
../../data/studio21_generated/competition/2299/report.txt,expert.txt,35.18,33.02
../../data/studio21_generated/competition/2330/report.txt,expert.txt,17.27,15.93
../../data/studio21_generated/competition/2148/report.txt,expert.txt,29.90,30.50
../../data/studio21_generated/competition/2293/report.txt,expert.txt,21.21,21.44
../../data/studio21_generated/competition/2093/report.txt,expert.txt,52.51,54.82
../../data/studio21_generated/competition/2134/report.txt,expert.txt,25.69,28.49
../../data/studio21_generated/competition/2009/report.txt,expert.txt,26.76,26.04
../../data/studio21_generated/competition/2344/report.txt,expert.txt,-2.49,-1.66
../../data/studio21_generated/competition/2295/report.txt,expert.txt,25.68,24.31
../../data/studio21_generated/competition/2314/report.txt,expert.txt,18.36,26.85
../../data/studio21_generated/competition/2149/report.txt,expert.txt,0.00,2.05
../../data/studio21_generated/competition/2086/report.txt,expert.txt,37.84,40.57
../../data/studio21_generated/competition/2347/report.txt,expert.txt,11.46,12.85
../../data/studio21_generated/competition/2112/report.txt,expert.txt,10.70,12.40
../../data/studio21_generated/competition/2050/report.txt,expert.txt,14.69,16.77
../../data/studio21_generated/competition/2137/report.txt,expert.txt,12.70,12.93
../../data/studio21_generated/competition/2053/report.txt,expert.txt,34.52,33.72
../../data/studio21_generated/competition/2092/report.txt,expert.txt,15.38,16.99
../../data/studio21_generated/competition/2071/report.txt,expert.txt,28.00,29.35
../../data/studio21_generated/competition/2308/report.txt,expert.txt,17.65,19.73
../../data/studio21_generated/competition/2269/report.txt,expert.txt,70.23,71.31
../../data/studio21_generated/competition/2242/report.txt,expert.txt,53.33,54.93
../../data/studio21_generated/competition/2170/report.txt,expert.txt,8.62,9.82
../../data/studio21_generated/competition/2304/report.txt,expert.txt,61.07,61.33
../../data/studio21_generated/competition/2214/report.txt,expert.txt,34.57,35.86
../../data/studio21_generated/competition/2042/report.txt,expert.txt,20.60,21.48
../../data/studio21_generated/competition/2272/report.txt,expert.txt,47.64,46.51
../../data/studio21_generated/competition/2253/report.txt,expert.txt,39.89,40.35
../../data/studio21_generated/competition/2358/report.txt,expert.txt,28.51,27.78
../../data/studio21_generated/competition/2305/report.txt,expert.txt,43.01,43.89
